"UMAP_1","UMAP_2","sample","major_cluster_label_trained_with_all","cluster_label_trained_with_all","subclass_bootstrapping_probability","subclass_name","Subclass"
1.10321926933848,0.271127841118397,"E16_old","Martinotti","Martinotti_2",1,"053 Sst Gaba","053 Sst Gaba"
0.677622197690835,0.371477982643666,"E16_old","Martinotti","Martinotti_2",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
1.94189423185908,2.16517057144982,"E16_old","Martinotti","Martinotti_2",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
3.25486391645991,-1.31038854396003,"E16_old","Martinotti","Martinotti_3",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
-5.21589428323186,-4.70384822165626,"E16_old","Non-Martinotti","Non-Martinotti_5",1,"053 Sst Gaba","053 Sst Gaba"
-3.16266614335454,3.9817527743612,"E16_old","Non-Martinotti","Non-Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
-3.42890268700994,5.08654560768944,"E16_old","Non-Martinotti","Non-Martinotti_2",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
-0.392421187338004,3.21395888054711,"E16_old","Martinotti","Martinotti_2",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
1.89609318834864,4.24665035927636,"E16_old","Non-Martinotti","Non-Martinotti_2",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
2.70184606176936,-3.5772722748484,"E16_old","Martinotti","Martinotti_3",1,"053 Sst Gaba","053 Sst Gaba"
-0.408927322801718,-5.48875031745094,"E16_old","Martinotti","Martinotti_3",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
-1.92128902810491,5.94205918038231,"E16_old","Non-Martinotti","Non-Martinotti_2",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
-1.59160286324895,1.81085576737267,"E16_old","Non-Martinotti","Non-Martinotti_3",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
-2.96118050950445,3.50562181198937,"E16_old","Non-Martinotti","Non-Martinotti_3",1,"053 Sst Gaba","053 Sst Gaba"
4.26504748922907,-1.64648804938453,"E16_old","Martinotti","Martinotti_3",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
0.53154927355372,-0.456740000602184,"E16_old","Martinotti","Martinotti_1",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
-5.08614212411321,1.68945719921929,"E16_old","Non-Martinotti","Non-Martinotti_4",0.71,"053 Sst Gaba","053 Sst Gaba"
-2.48388391869939,4.94765438759667,"E16_old","Non-Martinotti","Non-Martinotti_3",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
-5.09840780633367,-5.05228696143287,"E16_old","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
2.61879056555354,-4.07867179190773,"E16_old","Martinotti","Martinotti_3",1,"053 Sst Gaba","053 Sst Gaba"
3.12483423811518,0.0845962172929666,"E16_old","Martinotti","Martinotti_2",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
-0.884756506857047,6.64229025566918,"E16_old","Non-Martinotti","Non-Martinotti_1",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
0.342194227996698,3.78979720795495,"E16_old","Non-Martinotti","Non-Martinotti_1",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
2.47592800718867,0.917841336372914,"E16_old","Martinotti","Martinotti_2",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
-5.24026161569036,1.42131724083764,"E16_old","Non-Martinotti","Non-Martinotti_4",1,"053 Sst Gaba","053 Sst Gaba"
-0.154564590629706,-1.61872909342903,"E16_old","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
-1.53364378350652,3.47274436676842,"E16_old","Non-Martinotti","Non-Martinotti_1",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
-2.59072071450628,2.6850248786245,"E16_old","Non-Martinotti","Non-Martinotti_3",0.91,"053 Sst Gaba","053 Sst Gaba"
-2.50318771737493,5.05272545540673,"E16_old","Non-Martinotti","Non-Martinotti_2",0.99,"053 Sst Gaba","053 Sst Gaba"
-1.97400099175848,6.52723850930077,"E16_old","Non-Martinotti","Non-Martinotti_2",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
-0.19978121059812,4.44454493248803,"E16_old","Non-Martinotti","Non-Martinotti_1",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
8.84694903952204,1.96114768708092,"E16_old","LRP","LRP4",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
1.45570260149561,-1.08340380465644,"E16_old","Martinotti","Martinotti_3",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
1.7149538384112,2.43677963936669,"E16_old","Non-Martinotti","Non-Martinotti_1",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
-4.22210270303167,3.68640484536034,"E16_old","Non-Martinotti","Non-Martinotti_3",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
-5.48813969033636,-2.93304596221107,"E16_old","Non-Martinotti","Non-Martinotti_5",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
4.2690104828509,-2.01920399939674,"E16_old","Martinotti","Martinotti_3",0.99,"075 MEA-BST Lhx6 Nr2e1 Gaba","Other"
-2.28544527429021,6.72783817971093,"E16_old","Non-Martinotti","Non-Martinotti_2",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
5.42381852728449,2.78002800667626,"E16_old","LRP","LRP4",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
4.4922623024615,-2.47927079474586,"E16_old","LRP","LRP3",1,"056 Sst Chodl Gaba","056 Sst Chodl Gaba"
0.947530387464395,-0.384305485841212,"E16_old","Martinotti","Martinotti_2",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
-0.364633323129782,-1.87179110324043,"E16_old","Martinotti","Martinotti_2",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
-3.93494135278142,-4.88126597678321,"E16_old","Martinotti","Martinotti_1",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
-3.49235588448919,3.33305444443566,"E16_old","Non-Martinotti","Non-Martinotti_3",1,"053 Sst Gaba","053 Sst Gaba"
2.82381075483881,2.94596733773095,"E16_old","Martinotti","Martinotti_2",1,"053 Sst Gaba","053 Sst Gaba"
-3.09372955697454,-4.45711598670143,"E16_old","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
-2.26064473527349,-3.59512934958595,"E16_old","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
-1.74411887067235,7.1443025084768,"E16_old","Non-Martinotti","Non-Martinotti_2",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
-2.36499744790472,2.87418784821373,"E16_old","Non-Martinotti","Non-Martinotti_3",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
0.630739240470758,4.06064691269738,"E16_old","Non-Martinotti","Non-Martinotti_1",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
-0.524498285230765,4.32269873345238,"E16_old","Martinotti","Martinotti_2",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
-3.01622897523321,3.28736676895958,"E16_old","Non-Martinotti","Non-Martinotti_3",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
-2.00056535142339,-4.61345658576148,"E16_old","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
1.49210208517634,-1.8317557362284,"E16_old","Martinotti","Martinotti_2",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
-4.24742895501531,3.78611435616356,"E16_old","Non-Martinotti","Non-Martinotti_3",0.76,"052 Pvalb Gaba","052 Pvalb Gaba"
1.29910188776576,-1.05606541907447,"E16_old","Martinotti","Martinotti_2",1,"053 Sst Gaba","053 Sst Gaba"
2.74361365896784,-3.24439988410133,"E16_old","Martinotti","Martinotti_3",1,"053 Sst Gaba","053 Sst Gaba"
-2.98141604798711,-3.29357347762245,"E16_old","Martinotti","Martinotti_2",1,"053 Sst Gaba","053 Sst Gaba"
2.19094103437983,-3.09147081648963,"E16_old","Martinotti","Martinotti_3",1,"053 Sst Gaba","053 Sst Gaba"
-0.478536547598014,6.20926012719018,"E16_old","Non-Martinotti","Non-Martinotti_1",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
-4.0216594352094,-4.34618935858863,"E16_old","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
-5.74432426827825,-4.71757397925514,"E16_old","Non-Martinotti","Non-Martinotti_5",0.95,"052 Pvalb Gaba","052 Pvalb Gaba"
1.42977040869319,4.65585961068017,"E16_old","LRP","LRP4",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
0.11149085176312,3.95565571511132,"E16_old","Non-Martinotti","Non-Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
-4.94697767632879,-4.72723231589454,"E16_old","Non-Martinotti","Non-Martinotti_5",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
-1.4953561438886,3.26998200142724,"E16_old","Non-Martinotti","Non-Martinotti_1",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
5.33497136694514,-1.56244430815834,"E16_old","LRP","LRP3",1,"053 Sst Gaba","053 Sst Gaba"
-4.48302847283758,-4.64161906516212,"E16_old","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
0.682728408399453,5.47522511208397,"E16_old","Martinotti","Martinotti_2",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
-4.30846363442815,-4.30213628089088,"E16_old","Martinotti","Martinotti_3",1,"053 Sst Gaba","053 Sst Gaba"
-0.919911207136283,4.23176731789452,"E16_old","Non-Martinotti","Non-Martinotti_1",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
-1.18317538636602,3.59276642525536,"E16_old","Non-Martinotti","Non-Martinotti_1",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
-0.561987818655142,-6.30905280387062,"E16_old","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
-5.86510425942815,0.999120316151204,"E16_old","Non-Martinotti","Non-Martinotti_4",0.76,"053 Sst Gaba","053 Sst Gaba"
-0.0164194716779086,4.33499016487938,"E16_old","Non-Martinotti","Non-Martinotti_1",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
-0.102802099165091,4.71177210533959,"E16_old","Non-Martinotti","Non-Martinotti_1",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
-1.01700204747594,-2.20302901541847,"E16_old","Martinotti","Martinotti_2",1,"053 Sst Gaba","053 Sst Gaba"
-0.283130408701071,4.54166044915062,"E16_old","LRP","LRP4",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
-3.8401990546552,4.33875193322045,"E16_old","Non-Martinotti","Non-Martinotti_3",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
2.62421506506526,-0.209063151236949,"E16_old","Martinotti","Martinotti_3",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
-1.39548593896306,5.93919338906151,"E16_old","Non-Martinotti","Non-Martinotti_1",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
0.441463826719156,-0.149661907311855,"E16_old","Martinotti","Martinotti_2",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
-6.11339622872747,-4.03353724753517,"E16_old","Non-Martinotti","Non-Martinotti_5",0.53,"053 Sst Gaba","053 Sst Gaba"
4.78906959158503,2.89696325981957,"E16_old","LRP","LRP4",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
-0.612251223501334,-1.48035309588569,"E16_old","Martinotti","Martinotti_3",1,"053 Sst Gaba","053 Sst Gaba"
1.03376638752543,0.191791808847012,"E16_old","Martinotti","Martinotti_2",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
-1.90331345933355,-4.28791175162452,"E16_old","Martinotti","Martinotti_1",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
3.01436894995295,-3.5868199852671,"E16_old","Martinotti","Martinotti_3",1,"053 Sst Gaba","053 Sst Gaba"
-0.426954986032614,5.04576172554833,"E16_old","Non-Martinotti","Non-Martinotti_1",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
2.14013868433558,2.01461686814171,"E16_old","Martinotti","Martinotti_2",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
-3.49946767228521,3.55034913742882,"E16_old","Non-Martinotti","Non-Martinotti_3",1,"053 Sst Gaba","053 Sst Gaba"
4.42394918066584,-1.19374344622749,"E16_old","LRP","LRP3",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
0.0360009954603818,-3.44265637671608,"E16_old","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
-0.520999432977805,4.55006899559838,"E16_old","Non-Martinotti","Non-Martinotti_1",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
6.81720870596491,2.24304213250023,"E16_old","LRP","LRP4",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
4.25436729055964,-1.08497438704628,"E16_old","Martinotti","Martinotti_3",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
1.33264070612513,2.02965833866936,"E16_old","Martinotti","Martinotti_2",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
-0.484566987928519,5.70509257042748,"E16_old","Non-Martinotti","Non-Martinotti_1",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
-1.5687957419721,-4.54780230795997,"E16_old","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
3.05593746763789,-0.630831637736736,"E16_old","Martinotti","Martinotti_3",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
8.31746429068171,0.222113213184895,"E16_old","Martinotti","Martinotti_3",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
-0.673491896566519,4.79052843773705,"E16_old","Non-Martinotti","Non-Martinotti_1",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
4.27924102408015,-0.305352636929927,"E16_old","Martinotti","Martinotti_3",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
0.44951377672278,-0.445253410693584,"E16_old","Martinotti","Martinotti_2",1,"053 Sst Gaba","053 Sst Gaba"
-2.8322029723493,-2.45116148268837,"E16_old","Martinotti","Martinotti_2",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
-2.03329020875371,6.68321861946923,"E16_old","Non-Martinotti","Non-Martinotti_2",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
2.82682198149287,-3.36898908888954,"E16_old","Non-Martinotti","Non-Martinotti_4",1,"053 Sst Gaba","053 Sst Gaba"
-0.737942458566794,6.4780780288015,"E16_old","Non-Martinotti","Non-Martinotti_2",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
4.02815621954524,-2.78622207915443,"E16_old","Martinotti","Martinotti_3",1,"053 Sst Gaba","053 Sst Gaba"
-0.59695357221044,-5.76623521124977,"E16_old","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
-1.51256841557897,-2.70598540579933,"E16_old","Martinotti","Martinotti_2",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
-5.82761246102727,1.43742956841332,"E16_old","Non-Martinotti","Non-Martinotti_4",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
1.53930348021113,0.405471524838033,"E16_old","Martinotti","Martinotti_2",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
3.7636131630572,-0.669124045726238,"E16_old","Martinotti","Martinotti_3",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
1.87157624823176,-0.624591985103069,"E16_old","Martinotti","Martinotti_3",1,"053 Sst Gaba","053 Sst Gaba"
2.79925173384272,-2.18644914900917,"E16_old","Martinotti","Martinotti_3",1,"053 Sst Gaba","053 Sst Gaba"
1.48076969248377,-0.301311680432735,"E16_old","Martinotti","Martinotti_2",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
6.23852962118708,1.8290860863958,"E16_old","LRP","LRP3",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
3.35421341520869,-2.34860215460914,"E16_old","Martinotti","Martinotti_3",1,"053 Sst Gaba","053 Sst Gaba"
-3.34294730561651,3.77064313614708,"E16_old","Non-Martinotti","Non-Martinotti_3",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
2.60936850172602,-0.0302597967352249,"E16_old","Martinotti","Martinotti_2",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
-3.59673553841985,3.908460280541,"E16_old","Non-Martinotti","Non-Martinotti_3",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
-0.249673040088782,-0.285830744859157,"E16_old","Martinotti","Martinotti_2",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
4.00315898520075,-2.32564339911598,"E16_old","Martinotti","Martinotti_3",0.96,"076 MEA-BST Lhx6 Nfib Gaba","Other"
-0.000286252674231213,3.83474840844017,"E16_old","Non-Martinotti","Non-Martinotti_1",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
0.66160309177958,2.36439718926293,"E16_old","Martinotti","Martinotti_2",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
-6.44074922936834,-3.3809090641703,"E16_old","Non-Martinotti","Non-Martinotti_5",0.98,"052 Pvalb Gaba","052 Pvalb Gaba"
-4.78600651162542,3.76915945732933,"E16_old","Non-Martinotti","Non-Martinotti_3",1,"053 Sst Gaba","053 Sst Gaba"
-6.23169714349187,-1.4665190962519,"E16_old","Non-Martinotti","Non-Martinotti_4",0.94,"052 Pvalb Gaba","052 Pvalb Gaba"
-2.43574601548589,4.13572087014061,"E16_old","Non-Martinotti","Non-Martinotti_3",0.93,"053 Sst Gaba","053 Sst Gaba"
-0.814141572889456,3.6925567599569,"E16_old","Non-Martinotti","Non-Martinotti_1",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
2.78425472838007,-4.09208808219093,"E16_old","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
-0.896547974523673,-4.36840806281227,"E16_old","Martinotti","Martinotti_1",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
3.07744139296137,-2.30543265616554,"E16_old","Martinotti","Martinotti_3",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
2.73826807600581,-0.689963379260478,"E16_old","Martinotti","Martinotti_3",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
1.58192711931788,-0.706493833419261,"E16_old","LRP","LRP4",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
0.382790221396318,-0.767049768325267,"E16_old","LRP","LRP4",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
-3.196580470976,3.93744935715538,"E16_old","Martinotti","Martinotti_3",1,"053 Sst Gaba","053 Sst Gaba"
-0.450205029424796,0.972028216961446,"E16_old","Martinotti","Martinotti_2",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
-5.16143328088201,-3.39140067374366,"E16_old","Non-Martinotti","Non-Martinotti_5",1,"053 Sst Gaba","053 Sst Gaba"
-3.98044020074285,3.82115640366417,"E16_old","Non-Martinotti","Non-Martinotti_3",1,"053 Sst Gaba","053 Sst Gaba"
-3.10797101396001,5.36536850655419,"E16_old","Non-Martinotti","Non-Martinotti_2",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
-0.757990838464865,3.96450795853478,"E16_old","Non-Martinotti","Non-Martinotti_1",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
-6.82435518639959,-1.97359023368019,"E16_old","Non-Martinotti","Non-Martinotti_5",0.98,"052 Pvalb Gaba","052 Pvalb Gaba"
-4.54314619439519,-4.51964841162818,"E16_old","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
2.91965025526606,0.779080829266133,"E16_old","Martinotti","Martinotti_3",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
3.70325249296748,-2.68996820723671,"E16_old","Martinotti","Martinotti_3",1,"053 Sst Gaba","053 Sst Gaba"
-4.31071669000066,3.48732175553185,"E16_old","Non-Martinotti","Non-Martinotti_3",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
-3.52848583596624,3.45113339150292,"E16_old","Non-Martinotti","Non-Martinotti_3",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
0.346250853064885,-0.960563757773814,"E16_old","Martinotti","Martinotti_3",1,"056 Sst Chodl Gaba","056 Sst Chodl Gaba"
2.0945742712649,2.34048475945336,"E16_old","Martinotti","Martinotti_3",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
-2.12984782594121,3.57215561592919,"E16_old","Non-Martinotti","Non-Martinotti_3",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
0.122973805788389,4.88039746010644,"E16_old","Non-Martinotti","Non-Martinotti_1",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
4.23519748312556,-2.53437505042213,"E16_old","Martinotti","Martinotti_3",1,"053 Sst Gaba","053 Sst Gaba"
-3.25571495431341,3.28760256493432,"E16_old","Non-Martinotti","Non-Martinotti_1",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
0.864148138585916,4.53080858910424,"E16_old","Non-Martinotti","Non-Martinotti_1",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
-0.0801354362336489,-3.48871956145423,"E16_old","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
-3.5461602820722,3.69549431527001,"E16_old","Non-Martinotti","Non-Martinotti_3",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
0.864796756330362,-4.33281169211524,"E16_old","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
-0.645423771318564,-5.42647967612403,"E16_old","Martinotti","Martinotti_1",1,"053 Sst Gaba","053 Sst Gaba"
-1.15149635213293,5.352298876885,"E16_old","Non-Martinotti","Non-Martinotti_3",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
-6.1922145499555,-3.93467459952491,"E16_old","Non-Martinotti","Non-Martinotti_5",0.85,"053 Sst Gaba","053 Sst Gaba"
-0.74668091672338,3.34328856194359,"E16_old","Martinotti","Martinotti_2",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
-1.05128318208135,1.81564345085961,"E16_old","Non-Martinotti","Non-Martinotti_3",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
-2.61431461709417,5.3993689032827,"E16_old","Non-Martinotti","Non-Martinotti_2",1,"053 Sst Gaba","053 Sst Gaba"
9.66408198935114,-0.0566060630049088,"E16_old","LRP","LRP_2",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
-0.291633488115439,5.81552567208153,"E16_old","Non-Martinotti","Non-Martinotti_1",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
-3.91892153161443,-4.62964139258522,"E16_old","Martinotti","Martinotti_1",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
-6.28528362649358,-3.8500948933329,"E16_old","Non-Martinotti","Non-Martinotti_3",0.66,"053 Sst Gaba","053 Sst Gaba"
-4.32104832070745,3.28107514107567,"E16_old","Non-Martinotti","Non-Martinotti_2",0.88,"052 Pvalb Gaba","052 Pvalb Gaba"
2.88616555792414,-4.02849898612159,"E16_old","Martinotti","Martinotti_3",1,"053 Sst Gaba","053 Sst Gaba"
8.79070323568904,1.82583822930199,"E16_old","LRP","LRP4",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
-3.22325617211736,5.36606945717675,"E16_old","Non-Martinotti","Non-Martinotti_2",0.97,"053 Sst Gaba","053 Sst Gaba"
-0.648877741274008,0.0330403807197235,"E16_old","Martinotti","Martinotti_2",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
-0.29504335063375,3.22472610199791,"E16_old","Martinotti","Martinotti_2",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
-1.18712610143102,7.3723012419973,"E16_old","Non-Martinotti","Non-Martinotti_1",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
-5.95456177133001,-3.42139444625038,"E16_old","Non-Martinotti","Non-Martinotti_5",0.99,"053 Sst Gaba","053 Sst Gaba"
0.0499244914683011,2.00508942330224,"E16_old","Martinotti","Martinotti_2",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
-2.64022475617803,-4.07222733771461,"E16_old","Martinotti","Martinotti_1",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
-3.49089604752935,3.91823329651696,"E16_old","Non-Martinotti","Non-Martinotti_3",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
1.84521382910334,-0.983590581771312,"E16_old","Martinotti","Martinotti_3",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
1.71935170752131,-1.50670693194526,"E16_old","Martinotti","Martinotti_2",1,"045 OB-STR-CTX Inh IMN","045 OB-STR-CTX Inh IMN"
